specialty_name,diagnosis_name,diagnosis_relevance,recommended_drugs,candidate_drug_pairs,avoid_or_low_priority_drugs,evidence_source,top_drug_evidence,treatment_role_evidence,mapping_quality,evidence_interpretation,notes
消化,Left sided colitis with rectal bleeding,primary_specialty_disease,methylprednisolone sodium succ | infliximab | mesalamine (rectal) | mesalamine dr | hydrocortisone enema,methylprednisolone sodium succ | infliximab,heparin | acetaminophen | 0.9% nacl (excel/viaflo bag) | influenza vaccine quadrivalent | prednisone,single_specialty_cooccurrence,methylprednisolone sodium succ(16) | infliximab(7) | mesalamine (rectal)(5) | mesalamine dr(4) | hydrocortisone enema(1),methylprednisolone sodium succ:disease_directed_therapy | infliximab:disease_directed_therapy | mesalamine (rectal):disease_directed_therapy | mesalamine dr:disease_directed_therapy | hydrocortisone enema:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Left sided colitis without complications,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,"Liver disease, unspecified",primary_specialty_disease,metronidazole | polyethylene glycol | ciprofloxacin hcl | ciprofloxacin iv | omeprazole,metronidazole | polyethylene glycol,acetaminophen | heparin | potassium chloride | oxycodone (immediate release) | influenza vaccine quadrivalent,single_specialty_cooccurrence,metronidazole(7) | polyethylene glycol(7) | ciprofloxacin hcl(5) | ciprofloxacin iv(4) | omeprazole(4),metronidazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | omeprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Lymphocytic colitis,primary_specialty_disease,budesonide,budesonide,venlafaxine | acetaminophen | docusate sodium | lorazepam | olanzapine,single_specialty_cooccurrence,budesonide(1),budesonide:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Malabsorption due to intolerance, not elsewhere classified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Measles without mention of complication,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,"Megacolon, not elsewhere classified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Melena,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,"Microscopic colitis, unspecified",primary_specialty_disease,,,acetaminophen | bisacodyl | heparin | lorazepam | albuterol 0.083% neb soln,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
消化,Mixed irritable bowel syndrome,primary_specialty_disease,polyethylene glycol | hydrocortisone (rectal) 2.5% cream,polyethylene glycol | hydrocortisone (rectal) 2.5% cream,hydromorphone (dilaudid) | acetaminophen | cinryze | berinert | bisacodyl,single_specialty_cooccurrence,polyethylene glycol(4) | hydrocortisone (rectal) 2.5% cream(2),polyethylene glycol:disease_directed_therapy | hydrocortisone (rectal) 2.5% cream:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Necrosis of pulp,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Non-celiac gluten sensitivity,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Nonalcoholic steatohepatitis (NASH),cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,"Noninfective gastroenteritis and colitis, unspecified",primary_specialty_disease,metronidazole | polyethylene glycol | ciprofloxacin hcl | ceftriaxone | ciprofloxacin iv,metronidazole | polyethylene glycol,acetaminophen | heparin | ondansetron | potassium chloride | senna,single_specialty_cooccurrence,metronidazole(39) | polyethylene glycol(29) | ciprofloxacin hcl(17) | ceftriaxone(14) | ciprofloxacin iv(14),metronidazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | ceftriaxone:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Nonspecific reactive hepatitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Obstruction of bile duct,primary_specialty_disease,polyethylene glycol | ursodiol | ciprofloxacin hcl | pantoprazole | metronidazole,polyethylene glycol | ursodiol,acetaminophen | docusate sodium | ondansetron | oxycodone (immediate release) | senna,single_specialty_cooccurrence,polyethylene glycol(44) | ursodiol(44) | ciprofloxacin hcl(41) | pantoprazole(34) | metronidazole(30),polyethylene glycol:disease_directed_therapy | ursodiol:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | pantoprazole:disease_directed_therapy | metronidazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Obstruction of duodenum,primary_specialty_disease,pantoprazole | metronidazole | lactulose | ceftriaxone | ciprofloxacin hcl,pantoprazole | metronidazole,potassium chloride replacement (critical care and oncology) | magnesium sulfate | ondansetron | oxycodone (immediate release) | acetaminophen,single_specialty_cooccurrence,pantoprazole(5) | metronidazole(4) | lactulose(2) | ceftriaxone(1) | ciprofloxacin hcl(1),pantoprazole:disease_directed_therapy | metronidazole:disease_directed_therapy | lactulose:disease_directed_therapy | ceftriaxone:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Obstruction of gallbladder,primary_specialty_disease,ursodiol,ursodiol,oxycodone (immediate release) | acetaminophen | atenolol | dextrose 50% | docusate sodium,single_specialty_cooccurrence,ursodiol(1),ursodiol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Oral mucositis (ulcerative) due to antineoplastic therapy,primary_specialty_disease,methylprednisolone sodium succ | polyethylene glycol | ciprofloxacin hcl | hydrocortisone na succ. | metronidazole,methylprednisolone sodium succ | polyethylene glycol,furosemide | potassium chloride | tacrolimus | sterile water | ondansetron,single_specialty_cooccurrence,methylprednisolone sodium succ(28) | polyethylene glycol(13) | ciprofloxacin hcl(6) | hydrocortisone na succ.(6) | metronidazole(5),methylprednisolone sodium succ:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | hydrocortisone na succ.:disease_directed_therapy | metronidazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Oral mucositis (ulcerative), unspecified",primary_specialty_disease,polyethylene glycol | creon 12 | ursodiol | creon 36 dr | hydrocortisone,polyethylene glycol | creon 12,lorazepam | potassium chloride | sterile water | ondansetron | diphenhydramine,single_specialty_cooccurrence,polyethylene glycol(9) | creon 12(4) | ursodiol(3) | creon 36 dr(2) | hydrocortisone(2),polyethylene glycol:disease_directed_therapy | creon 12:disease_directed_therapy | ursodiol:disease_directed_therapy | creon 36 dr:disease_directed_therapy | hydrocortisone:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Other acute appendicitis,primary_specialty_disease,ciprofloxacin iv | metronidazole | mesalamine enema,ciprofloxacin iv | metronidazole,heparin | acetaminophen | hydromorphone (dilaudid) | ns | oxycodone (immediate release),single_specialty_cooccurrence,ciprofloxacin iv(4) | metronidazole(3) | mesalamine enema(1),ciprofloxacin iv:disease_directed_therapy | metronidazole:disease_directed_therapy | mesalamine enema:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Other acute appendicitis without perforation or gangrene,primary_specialty_disease,ceftriaxone | metronidazole | polyethylene glycol,ceftriaxone | metronidazole,acetaminophen | heparin | ondansetron | oxycodone (immediate release) | hydromorphone (dilaudid),single_specialty_cooccurrence,ceftriaxone(2) | metronidazole(2) | polyethylene glycol(1),ceftriaxone:disease_directed_therapy | metronidazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Other acute appendicitis without perforation, with gangrene",primary_specialty_disease,metronidazole | polyethylene glycol | ceftriaxone | ciprofloxacin iv,metronidazole | polyethylene glycol,acetaminophen | oxycodone (immediate release) | heparin | senna | influenza vaccine quadrivalent,single_specialty_cooccurrence,metronidazole(11) | polyethylene glycol(9) | ceftriaxone(7) | ciprofloxacin iv(2),metronidazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | ceftriaxone:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Other acute pancreatitis,primary_specialty_disease,ciprofloxacin hcl | ciprofloxacin iv | metronidazole | metronidazole (flagyl) | pantoprazole,ciprofloxacin hcl | ciprofloxacin iv,hydromorphone (dilaudid) | acetaminophen | oxycodone (immediate release) | potassium chloride | ondansetron,single_specialty_cooccurrence,ciprofloxacin hcl(3) | ciprofloxacin iv(3) | metronidazole(1) | metronidazole (flagyl)(1) | pantoprazole(1),ciprofloxacin hcl:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | metronidazole:disease_directed_therapy | metronidazole (flagyl):disease_directed_therapy | pantoprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
